lineage,pathway_name,direction,significant_contexts,contexts,median_nes,minimum_absolute_nes
macrophage_monocyte,Interferon alpha/beta signaling,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.6285070417662872,2.6285070417662872
mesenchymal_hsc_myofibroblast,SARS-CoV-1-host interactions,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.6204541927275162,2.6204541927275162
endothelial,ZNF598 and the Ribosome-associated Quality Trigger (RQT) complex dissociate a ribosome stalled on a no-go mRNA,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.619601926173848,2.619601926173848
macrophage_monocyte,SARS-CoV-1 Infection,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.5606056783930375,2.5606056783930375
mesenchymal_hsc_myofibroblast,Regulation of MECP2 expression and activity,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.5576203890043265,2.5576203890043265
endothelial,SARS-CoV-1 modulates host translation machinery,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.537180834300382,2.537180834300382
endothelial,Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.4792797978168224,2.4792797978168224
mesenchymal_hsc_myofibroblast,Complement cascade,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-2.4681180915376384,2.4681180915376384
macrophage_monocyte,Translocation of ZAP-70 to Immunological synapse,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.445542178239488,2.445542178239488
endothelial,Translocation of ZAP-70 to Immunological synapse,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.4432985002113767,2.4432985002113767
mesenchymal_hsc_myofibroblast,Opioid Signalling,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.406949796951643,2.406949796951643
endothelial,SRP-dependent cotranslational protein targeting to membrane,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.3968443437238003,2.3968443437238003
mesenchymal_hsc_myofibroblast,Regulation of cholesterol biosynthesis by SREBP (SREBF),negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-2.389315312231516,2.389315312231516
mesenchymal_hsc_myofibroblast,Signaling by PDGF,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.370885701336892,2.370885701336892
macrophage_monocyte,Attenuation phase,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.3509559100949358,2.3509559100949358
mesenchymal_hsc_myofibroblast,Signaling by ROBO receptors,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.3497817550625832,2.3497817550625832
mesenchymal_hsc_myofibroblast,Translation initiation complex formation,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.3412789344585936,2.3412789344585936
mesenchymal_hsc_myofibroblast,CTNNB1 S33 mutants aren't phosphorylated,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.341225296528276,2.341225296528276
mesenchymal_hsc_myofibroblast,CTNNB1 S37 mutants aren't phosphorylated,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.341225296528276,2.341225296528276
mesenchymal_hsc_myofibroblast,CTNNB1 S45 mutants aren't phosphorylated,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.341225296528276,2.341225296528276
mesenchymal_hsc_myofibroblast,CTNNB1 T41 mutants aren't phosphorylated,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.341225296528276,2.341225296528276
mesenchymal_hsc_myofibroblast,Signaling by CTNNB1 phospho-site mutants,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.341225296528276,2.341225296528276
mesenchymal_hsc_myofibroblast,Signaling by GSK3beta mutants,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.341225296528276,2.341225296528276
mesenchymal_hsc_myofibroblast,Activation of gene expression by SREBF (SREBP),negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-2.3389184341924225,2.3389184341924225
endothelial,Homology Directed Repair,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-2.332706983189356,2.332706983189356
mesenchymal_hsc_myofibroblast,ECM proteoglycans,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.3316861307363235,2.3316861307363235
mesenchymal_hsc_myofibroblast,"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.3286610518972357,2.3286610518972357
mesenchymal_hsc_myofibroblast,Ribosome Quality Control (RQC) complex extracts and degrades nascent peptide,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.3260068180875,2.3260068180875
endothelial,Response of EIF2AK4 (GCN2) to amino acid deficiency,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.3200768277035273,2.3200768277035273
mesenchymal_hsc_myofibroblast,Nephrin family interactions,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.319990439102502,2.319990439102502
macrophage_monocyte,Phosphorylation of CD3 and TCR zeta chains,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.3150874719023933,2.3150874719023933
mesenchymal_hsc_myofibroblast,rRNA processing in the nucleus and cytosol,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.314082835984512,2.314082835984512
mesenchymal_hsc_myofibroblast,Beta-catenin phosphorylation cascade,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.307319889422555,2.307319889422555
mesenchymal_hsc_myofibroblast,MET activates PTK2 signaling,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.3056609786579165,2.3056609786579165
endothelial,HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA),negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-2.3034064381376558,2.3034064381376558
mesenchymal_hsc_myofibroblast,PLC beta mediated events,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.301282834079805,2.301282834079805
macrophage_monocyte,Interleukin-37 signaling,positive,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,2.301079568352999,2.301079568352999
mesenchymal_hsc_myofibroblast,VEGFA-VEGFR2 Pathway,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.3000089321261505,2.3000089321261505
mesenchymal_hsc_myofibroblast,ESR-mediated signaling,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.2988497184438055,2.2988497184438055
mesenchymal_hsc_myofibroblast,Regulation of PD-L1(CD274) transcription,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.298627073526197,2.298627073526197
mesenchymal_hsc_myofibroblast,Extra-nuclear estrogen signaling,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.297171235061192,2.297171235061192
endothelial,DNA Double-Strand Break Repair,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-2.2770324014344916,2.2770324014344916
mesenchymal_hsc_myofibroblast,G-protein mediated events,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.274109844381812,2.274109844381812
mesenchymal_hsc_myofibroblast,Ribosomal scanning and start codon recognition,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.270752960522505,2.270752960522505
endothelial,Scavenging of heme from plasma,positive,1,GSE256398_human::mash_cirrhosis_vs_healthy,2.27058791981326,2.27058791981326
endothelial,Cytochrome P450 - arranged by substrate type,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-2.2651509169549664,2.2651509169549664
macrophage_monocyte,HSF1-dependent transactivation,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.2638257466928846,2.2638257466928846
mesenchymal_hsc_myofibroblast,Collagen chain trimerization,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.2622125866983294,2.2622125866983294
mesenchymal_hsc_myofibroblast,Mitochondrial protein degradation,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-2.2612307628690402,2.2612307628690402
mesenchymal_hsc_myofibroblast,Eukaryotic Translation Elongation,positive,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,2.2605013721299243,2.2605013721299243
macrophage_monocyte,HSF1 activation,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.255756538600776,2.255756538600776
mesenchymal_hsc_myofibroblast,Major pathway of rRNA processing in the nucleolus and cytosol,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.250954134776416,2.250954134776416
mesenchymal_hsc_myofibroblast,Peptide chain elongation,positive,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,2.250751314209667,2.250751314209667
endothelial,Integrin cell surface interactions,positive,1,GSE256398_human::mash_cirrhosis_vs_healthy,2.249189507594656,2.249189507594656
mesenchymal_hsc_myofibroblast,Regulation of Complement cascade,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-2.2479885328498472,2.2479885328498472
endothelial,G2/M Checkpoints,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-2.247191568313021,2.247191568313021
macrophage_monocyte,Generation of second messenger molecules,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.246149136935985,2.246149136935985
macrophage_monocyte,XBP1(S) activates chaperone genes,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-2.2446161162248903,2.2446161162248903
mesenchymal_hsc_myofibroblast,"Plasma lipoprotein assembly, remodeling, and clearance",negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-2.2426886665112673,2.2426886665112673
mesenchymal_hsc_myofibroblast,Signaling by VEGF,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.2407117069292553,2.2407117069292553
endothelial,Antimicrobial peptides,positive,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,2.23718432338539,2.23718432338539
endothelial,G1/S-Specific Transcription,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-2.2336617712795985,2.2336617712795985
macrophage_monocyte,IRE1alpha activates chaperones,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-2.2320474186092425,2.2320474186092425
macrophage_monocyte,Differentiation of T cells,positive,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,2.23178332308257,2.23178332308257
endothelial,Formation of a pool of free 40S subunits,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.2219078908336134,2.2219078908336134
mesenchymal_hsc_myofibroblast,Viral mRNA Translation,positive,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,2.2197979219539485,2.2197979219539485
mesenchymal_hsc_myofibroblast,Laminin interactions,positive,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,2.208605381115725,2.208605381115725
mesenchymal_hsc_myofibroblast,Sema4D induced cell migration and growth-cone collapse,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.20802564337137,2.20802564337137
mesenchymal_hsc_myofibroblast,Heme degradation,positive,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,2.204611437976779,2.204611437976779
endothelial,Selenoamino acid metabolism,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.1970883978852984,2.1970883978852984
macrophage_monocyte,Interferon Signaling,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.1856922060080612,2.1856922060080612
mesenchymal_hsc_myofibroblast,NCAM signaling for neurite out-growth,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.1834904355816995,2.1834904355816995
mesenchymal_hsc_myofibroblast,PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA,positive,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,2.181363149376694,2.181363149376694
macrophage_monocyte,Differentiation of naive CD4+ T cells to T helper 2 cells (Th2 cells),positive,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,2.1782632060899334,2.1782632060899334
macrophage_monocyte,Downstream signaling of activated FGFR4,positive,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,2.176031052183352,2.176031052183352
mesenchymal_hsc_myofibroblast,MET promotes cell motility,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.174533194866095,2.174533194866095
mesenchymal_hsc_myofibroblast,RHOC GTPase cycle,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.17311431568551,2.17311431568551
mesenchymal_hsc_myofibroblast,Plasma lipoprotein remodeling,positive,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,2.1721505170870326,2.1721505170870326
mesenchymal_hsc_myofibroblast,Chromatin modifying enzymes,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.171978077512249,2.171978077512249
endothelial,tRNA processing in the mitochondrion,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-2.1708464737096005,2.1708464737096005
mesenchymal_hsc_myofibroblast,RHO GTPases Activate ROCKs,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.1707382406171005,2.1707382406171005
mesenchymal_hsc_myofibroblast,Aspirin ADME,positive,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,2.169802626822963,2.169802626822963
mesenchymal_hsc_myofibroblast,Aerobic respiration and respiratory electron transport,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-2.1684717570548675,2.1684717570548675
endothelial,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.16829358441481,2.16829358441481
endothelial,Nonsense-Mediated Decay (NMD),negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.16829358441481,2.16829358441481
mesenchymal_hsc_myofibroblast,Selenocysteine synthesis,positive,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,2.1630893354355725,2.1630893354355725
endothelial,Activation of the pre-replicative complex,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-2.163042404091542,2.163042404091542
mesenchymal_hsc_myofibroblast,Regulation of TP53 Activity through Methylation,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.1621160942540447,2.1621160942540447
mesenchymal_hsc_myofibroblast,Collagen formation,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.1619198843364567,2.1619198843364567
macrophage_monocyte,Antimicrobial mechanism of IFN-stimulated genes,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.1579477041500015,2.1579477041500015
endothelial,Mitochondrial mRNA modification,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-2.15587765316101,2.15587765316101
endothelial,DNA Replication,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-2.1534070455683376,2.1534070455683376
macrophage_monocyte,Interferon gamma signaling,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.152957382991341,2.152957382991341
mesenchymal_hsc_myofibroblast,Glucagon signaling in metabolic regulation,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.1505886094220834,2.1505886094220834
endothelial,Phase II - Conjugation of compounds,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-2.1488770319122947,2.1488770319122947
mesenchymal_hsc_myofibroblast,Metabolism of porphyrins,positive,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,2.1483953091356693,2.1483953091356693
mesenchymal_hsc_myofibroblast,Ca-dependent events,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.143673353490762,2.143673353490762
endothelial,Aerobic respiration and respiratory electron transport,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-2.1424123163515283,2.1424123163515283
mesenchymal_hsc_myofibroblast,Synthesis of active ubiquitin: roles of E1 and E2 enzymes,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.1404794811737875,2.1404794811737875
endothelial,Processing of DNA double-strand break ends,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-2.136793564938562,2.136793564938562
macrophage_monocyte,SARS-CoV-1 activates/modulates innate immune responses,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.133767523812746,2.133767523812746
mesenchymal_hsc_myofibroblast,Drug ADME,positive,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,2.132936827365217,2.132936827365217
endothelial,Degradation of the extracellular matrix,positive,1,GSE256398_human::mash_cirrhosis_vs_healthy,2.1234864274074665,2.1234864274074665
mesenchymal_hsc_myofibroblast,VEGFR2 mediated vascular permeability,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.1211982205391515,2.1211982205391515
macrophage_monocyte,Sulfur amino acid metabolism,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-2.1200509941386,2.1200509941386
macrophage_monocyte,Nuclear Pore Complex (NPC) Disassembly,positive,1,GSE256398_human::mash_cirrhosis_vs_healthy,2.116638499885952,2.116638499885952
mesenchymal_hsc_myofibroblast,Binding and Uptake of Ligands by Scavenger Receptors,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-2.115204257926899,2.115204257926899
mesenchymal_hsc_myofibroblast,Semaphorin interactions,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.114814568053332,2.114814568053332
endothelial,mRNA Splicing - Major Pathway,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-2.114655198408219,2.114655198408219
endothelial,Respiratory electron transport,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-2.1146100223603046,2.1146100223603046
mesenchymal_hsc_myofibroblast,Eukaryotic Translation Termination,positive,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,2.113183359380282,2.113183359380282
endothelial,Activation of ATR in response to replication stress,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-2.1130531870224964,2.1130531870224964
endothelial,Resolution of D-loop Structures through Holliday Junction Intermediates,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-2.1127398169393437,2.1127398169393437
mesenchymal_hsc_myofibroblast,SARS-CoV-1 modulates host translation machinery,positive,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,2.110808435375855,2.110808435375855
endothelial,Resolution of D-Loop Structures,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-2.109374683066334,2.109374683066334
macrophage_monocyte,Signaling by PDGF,positive,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,2.108452489400477,2.108452489400477
endothelial,Phosphorylation of CD3 and TCR zeta chains,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.1073368036878715,2.1073368036878715
endothelial,Interferon gamma signaling,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.1067254798497825,2.1067254798497825
mesenchymal_hsc_myofibroblast,RAF activation,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.106171966490039,2.106171966490039
macrophage_monocyte,Nuclear Envelope Breakdown,positive,1,GSE256398_human::mash_cirrhosis_vs_healthy,2.1043321545618516,2.1043321545618516
mesenchymal_hsc_myofibroblast,Nuclear events stimulated by ALK signaling in cancer,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.1032864036484433,2.1032864036484433
macrophage_monocyte,Axon guidance,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.101729713668138,2.101729713668138
mesenchymal_hsc_myofibroblast,CaM pathway,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.0977445337063116,2.0977445337063116
mesenchymal_hsc_myofibroblast,Calmodulin induced events,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.0977445337063116,2.0977445337063116
macrophage_monocyte,Mitotic Prophase,positive,1,GSE256398_human::mash_cirrhosis_vs_healthy,2.0958481421253956,2.0958481421253956
mesenchymal_hsc_myofibroblast,The canonical retinoid cycle in rods (twilight vision),negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-2.0936083600510385,2.0936083600510385
mesenchymal_hsc_myofibroblast,RHO GTPase Effectors,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.0915796447032857,2.0915796447032857
macrophage_monocyte,"Respiratory syncytial virus (RSV) genome replication, transcription and translation",negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.090483895200294,2.090483895200294
macrophage_monocyte,Downstream signaling of activated FGFR2,positive,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,2.087702640643929,2.087702640643929
mesenchymal_hsc_myofibroblast,Synthesis of PC,negative,1,GSE256398_human::mash_cirrhosis_vs_healthy,-2.0865182678640997,2.0865182678640997
endothelial,mRNA Splicing,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-2.0850247979742567,2.0850247979742567
mesenchymal_hsc_myofibroblast,Negative regulators of DDX58/IFIH1 signaling,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.0839217560545076,2.0839217560545076
mesenchymal_hsc_myofibroblast,VxPx cargo-targeting to cilium,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.083332052979297,2.083332052979297
macrophage_monocyte,Defective B3GALTL causes PpS,positive,1,GSE256398_human::mash_fibrosis_vs_masld_f0,2.08277391500758,2.08277391500758
mesenchymal_hsc_myofibroblast,Transcriptional Regulation by MECP2,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.082517649934014,2.082517649934014
mesenchymal_hsc_myofibroblast,ADORA2B mediated anti-inflammatory cytokines production,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.0814538674625647,2.0814538674625647
mesenchymal_hsc_myofibroblast,Mitochondrial Fatty Acid Beta-Oxidation,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-2.0796051539713005,2.0796051539713005
macrophage_monocyte,MHC class II antigen presentation,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.0789292591503434,2.0789292591503434
endothelial,Formation of the dystrophin-glycoprotein complex (DGC),positive,1,GSE256398_human::mash_cirrhosis_vs_healthy,2.077470830104882,2.077470830104882
endothelial,Nuclear RNA decay,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.0773881722626277,2.0773881722626277
mesenchymal_hsc_myofibroblast,SRP-dependent cotranslational protein targeting to membrane,positive,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,2.075610013258083,2.075610013258083
endothelial,HDR through Homologous Recombination (HRR),negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-2.0734234459820056,2.0734234459820056
endothelial,Interaction between L1 and Ankyrins,positive,1,GSE256398_human::mash_cirrhosis_vs_healthy,2.0702281002624447,2.0702281002624447
endothelial,Elastic fibre formation,positive,1,GSE256398_human::mash_cirrhosis_vs_healthy,2.070060807876482,2.070060807876482
mesenchymal_hsc_myofibroblast,Response of EIF2AK4 (GCN2) to amino acid deficiency,positive,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,2.0683856823661104,2.0683856823661104
macrophage_monocyte,SARS-CoV-2-host interactions,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.0675874036900947,2.0675874036900947
mesenchymal_hsc_myofibroblast,Estrogen-dependent gene expression,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.067320046828292,2.067320046828292
mesenchymal_hsc_myofibroblast,DAG and IP3 signaling,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.0672809383573627,2.0672809383573627
macrophage_monocyte,Signaling by FGFR4,positive,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,2.0670373430607465,2.0670373430607465
macrophage_monocyte,Signaling by FLT3 ITD and TKD mutants,positive,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,2.0651735109330853,2.0651735109330853
mesenchymal_hsc_myofibroblast,Signaling by TGF-beta Receptor Complex,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.0648637087002055,2.0648637087002055
endothelial,FASTK family proteins regulate processing and stability of mitochondrial RNAs,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-2.063907421675293,2.063907421675293
endothelial,NRAGE signals death through JNK,positive,1,GSE256398_human::mash_cirrhosis_vs_healthy,2.0634929491893255,2.0634929491893255
mesenchymal_hsc_myofibroblast,Regulation of KIT signaling,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.062080448543668,2.062080448543668
mesenchymal_hsc_myofibroblast,Sulfur amino acid metabolism,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-2.06010004449033,2.06010004449033
macrophage_monocyte,RAC1 GTPase cycle,positive,1,GSE256398_human::mash_cirrhosis_vs_healthy,2.0590166170034236,2.0590166170034236
macrophage_monocyte,FLT3 Signaling,positive,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,2.057894346469993,2.057894346469993
mesenchymal_hsc_myofibroblast,ZNF598 and the Ribosome-associated Quality Trigger (RQT) complex dissociate a ribosome stalled on a no-go mRNA,positive,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,2.0572732676274486,2.0572732676274486
mesenchymal_hsc_myofibroblast,High laminar flow shear stress activates signaling by PIEZO1 and PECAM1:CDH5:KDR in endothelial cells,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.0532208852451497,2.0532208852451497
mesenchymal_hsc_myofibroblast,SARS-CoV-1 Infection,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.0518909466623017,2.0518909466623017
endothelial,Homologous DNA Pairing and Strand Exchange,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-2.0494067870973023,2.0494067870973023
mesenchymal_hsc_myofibroblast,Sema4D in semaphorin signaling,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.0483331448102553,2.0483331448102553
mesenchymal_hsc_myofibroblast,Branched-chain amino acid catabolism,positive,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,2.0483051317631364,2.0483051317631364
mesenchymal_hsc_myofibroblast,Attachment of bacteria to epithelial cells,positive,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,2.0468607356421287,2.0468607356421287
mesenchymal_hsc_myofibroblast,Biofilm formation,positive,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,2.0468607356421287,2.0468607356421287
macrophage_monocyte,Transport of the SLBP Dependant Mature mRNA,positive,1,GSE256398_human::mash_cirrhosis_vs_healthy,2.0447405354579375,2.0447405354579375
mesenchymal_hsc_myofibroblast,Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),positive,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,2.0444541543919423,2.0444541543919423
endothelial,G2/M DNA damage checkpoint,negative,1,GSE244832::mash_f2f4_group_vs_normal_sensitivity,-2.043503853349937,2.043503853349937
mesenchymal_hsc_myofibroblast,Response of endothelial cells to shear stress,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.0396717904009205,2.0396717904009205
mesenchymal_hsc_myofibroblast,Cholesterol biosynthesis,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.0376030425704004,2.0376030425704004
endothelial,Mitochondrial translation termination,negative,1,GSE256398_human::alcohol_cirrhosis_vs_healthy,-2.036587209667899,2.036587209667899
endothelial,Senescence-Associated Secretory Phenotype (SASP),negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.0341161048664365,2.0341161048664365
macrophage_monocyte,The canonical retinoid cycle in rods (twilight vision),negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.033423321509226,2.033423321509226
macrophage_monocyte,Transport of the SLBP independent Mature mRNA,positive,1,GSE256398_human::mash_cirrhosis_vs_healthy,2.0325784127109054,2.0325784127109054
mesenchymal_hsc_myofibroblast,Cardiogenesis,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.0307402650601274,2.0307402650601274
